id,is_deleted,created_at,object_type,cospar_id,norad_id,name,name_official,expected_lifetime,purposes,contractor,launch,mass,geometry,orbital_elements,propulsion,object_sub_type,operators,reentry_date,current_space_object_version_id,discos_id,updated_at,vimple_id,is_manoeuvrable,is_operational,radar_cross_section
01G9MY7VKPFKJS46PHSR191PAT,False,2022-08-04 17:25:21.655256+00:00,satellite,2020-035V,45676,STARLINK-1460,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29G2H5ZB3EKEY4VZPN,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MY864F120G11S8G5JHJ3MN,False,2022-08-04 17:25:32.431988+00:00,debris,1994-074DF,47220,RESURS O1 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29B5E1YMB6BFSC6WTQ,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MY8HXD939F4XD5YYT25YQT,False,2022-08-04 17:25:44.494065+00:00,debris,1979-095T,31404,METEOR 2-5 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29BRDXJRG7DHPK7F8T,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MY8YG6B23WMN8C1QQY333S,False,2022-08-04 17:25:57.382946+00:00,debris,1969-082HW,5430,THORAD AGENA D DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH295YSKZ364DNN0Y4QB,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MY9DEMDWJQV9DENB9XVM2F,False,2022-08-04 17:26:12.692788+00:00,unknown,2019-038N,44398,OBJECT N,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29TZ3DH7WYRXYS7TGD,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MZ25F520B52MJ2MNJ2Y5W1,False,2022-08-04 17:39:43.718297+00:00,debris,1982-092BZX,52810,COSMOS 1408 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH294VABM9NF2CHHS084,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKAXES7EGR2AGSX6B9EATC,False,2022-08-18 13:47:27.066955+00:00,debris,1961-015BU,236,Thor Ablestar fragmentation debris,,,[],,"{'Date': '1961-06-29T04:22:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Thor-Ablestar', 'CosparLaunchNo': '1961-015'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",1969-05-13 00:00:00+00:00,01GVJPMH298NYQNTYA2FVTW594,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKAXH25QKKCE74WVXDNKZ7,False,2022-08-18 13:47:27.140331+00:00,debris,1961-015BV,237,Thor Ablestar fragmentation debris,,,[],,"{'Date': '1961-06-29T04:22:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Thor-Ablestar', 'CosparLaunchNo': '1961-015'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",1969-04-12 00:00:00+00:00,01GVJPMH290YA9NVQ4SNX6NGRW,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKAXKGC9MB8XR2042QPZM8,False,2022-08-18 13:47:27.218411+00:00,debris,1961-015BW,238,Thor Ablestar fragmentation debris,,,[],,"{'Date': '1961-06-29T04:22:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Thor-Ablestar', 'CosparLaunchNo': '1961-015'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",1969-12-07 00:00:00+00:00,01GVJPMH29J9Z5N1M0JP0Y3W9A,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKAXR01PZW40XVXMHFSHJK,False,2022-08-18 13:47:27.361627+00:00,satellite,1962-003A,240,Mercury Atlas 6,,,[],,"{'Date': '1962-02-20T14:47:39+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Atlas D', 'CosparLaunchNo': '1962-003'}","{'Dry': None, 'Launch': 1339.94, 'Current': None}","{'Span': {'Value': 2.9, 'IsComputed': False}, 'Shape': 'Cone + Cone', 'Width': None, 'Height': None, 'Length': 2.9, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'NASA Manned Spacecraft Center', 'Country': 'United States'}]",1962-02-20 00:00:00+00:00,01GVJPMH29N31YKSQED99KYVAN,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKAY1HFF02A03N6N054B5D,False,2022-08-18 13:47:27.667178+00:00,debris,1961-015BZ,244,Thor Ablestar fragmentation debris,,,[],,"{'Date': '1961-06-29T04:22:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Thor-Ablestar', 'CosparLaunchNo': '1961-015'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_fragmentation_debris,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",,01GVJPMH29FN2G8FDNBV88CMPF,,2023-03-15 13:16:32.200793+00:00,,,,
01GBWT09JTCS1PYEK7FGQHDTQ5,False,2022-09-01 15:16:38.619958+00:00,debris,2000-055UB,42431,NOAA 16 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GVJPMH29Y8XBRV2F1A9EYAQ2,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXRRNY5F7B054K9BA0PS8A,False,2022-08-04 17:17:07.136174+00:00,debris,1993-036AWX,36005,COSMOS 2251 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29X28G33X2F30X3R5W,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXRZCW3V46C0A5FTKH8E83,False,2022-08-04 17:17:14.013471+00:00,debris,1982-092BRR,51700,COSMOS 1408 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29G19TC7Q864QTMWE7,,2023-03-15 13:16:32.200793+00:00,,,,
01GZKZ0PZ2CTKSCQMZQMKGMM90,False,2023-05-04 18:05:04.290609+00:00,satellite,2023-058Y,56339,STARLINK-5552,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01GZKZ0SM1C59RWB6ZR2ZZ96G1,,2023-05-04 18:05:04.290609+00:00,,,,
01G9MXRZRKBKJ8ZY1BKRJEPM5T,False,2022-08-04 17:17:14.388479+00:00,satellite,2020-070AU,46574,STARLINK-1660,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29M50N0RP3G2A5HYP6,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS1XQFXZAN7REHHBRES7M,False,2022-08-04 17:17:16.600374+00:00,unknown,2021-117C,49814,OBJECT C,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29RP5Z0Z8BPKNZG5NZ,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS2PG5CDNH1Q851X0E21T,False,2022-08-04 17:17:17.393945+00:00,satellite,1988-006A,18822,DMSP 5D-2 F9 (USA 29),,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29REQ4C8KTM8N2MCX7,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS4V24JKBCD2QYX1Q7JRJ,False,2022-08-04 17:17:19.588438+00:00,debris,1999-057RJ,34207,CBERS 1 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29JCQRD6W0B0EPWQ8Q,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS6KD06XC920DZ49PXD8B,False,2022-08-04 17:17:21.390077+00:00,debris,1993-036JW,34059,COSMOS 2251 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29D7EC30AKKGH8TG0D,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS7R88814RGY811C4AW4P,False,2022-08-04 17:17:22.569735+00:00,debris,1994-029AFE,39319,PEGASUS DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29ZKCC5NWVZCQKTMS4,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS7Z44CJVY5SN027YC52D,False,2022-08-04 17:17:22.790052+00:00,debris,1980-073C,28986,METEOR 2-6 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH291J3XJRXQKEN68G97,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS80WC4K61HYZAAYCQ6Q4,False,2022-08-04 17:17:22.845156+00:00,debris,1987-011BB,50786,COSMOS 1818 COOLANT,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29NKXG4R3WE1RKFHSG,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS89KDY5RM9REE9F1RK2F,False,2022-08-04 17:17:23.124122+00:00,satellite,2021-027X,48113,STARLINK-2450,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH294BKQ7ZC7YQGCNMYB,,2023-03-15 13:16:32.200793+00:00,,,,
